taxonID,description,type,bibliographicCitation,urls,rightsHolder,source,rights,license
wfo-0001250560,"Tree, usually tall, height to 30-35 m. Leaves in fascicles of 3-5 (predominantly 3-4), rigid to slightly lax, straight or slightly curved and twisted, (8-) 10-20(-23) cm X 0.9-1.4(-l.6) mm. Stomata on all faces of leaves, in (3-)4-8 lines on the convex abaxial face and in (3-)4(-5) lines on each adaxial face (the abaxial number of lines correlated with width of leaf). Seed cones ovoid to broadly ovoid, often slightly curved, (4.5-)5-7 X 3.5-6 cm when open. Seeds obliquely ovoid, slightly flattened, 4-6 X 3-3.5 mm. Seed wings obliquely ovate, 12-15 X 4-6 mm. Remarks. There seems to be clinal variation in the number of leaves per fascicle, with trees having predominantly 3(-4) leaves more frequent in Sonora, Chihuahua, and Coahuila; those with predominantly 5 leaves are more frequent in Durango. Exceptions do occur: 3-leaved in Sinaloa: H. S. Gentry 7242 (MICH); (4-)5-leaved in Sonora: J. T. Marshall 134 (UC), S. S. White 3360 (MICH).",general,"Farjon, Aljos K. & Styles, Brian T. 1997. Pinus (Pinaceae). Fl. Neotrop. Monogr. 75: 1-291.",http://www.jstor.org/stable/4393881,The New York Botanical Garden,473780,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001250445,"Tree, medium to tall, height to 30-35 m, dbh to 100-125 cm. Leaves in fascicles of 5 (sometimes also 3-4 on trees with mostly 5), straight, rigid or less commonly lax, (17-)20-25(-30) cm X 0.8-14 mm. Seed cones 5-8(-10) X 5-9(-12) cm when open. Seed scales ca. 100-130.",general,"Farjon, Aljos K. & Styles, Brian T. 1997. Pinus (Pinaceae). Fl. Neotrop. Monogr. 75: 1-291.",http://www.jstor.org/stable/4393881,The New York Botanical Garden,473780,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249975,"Shrub. Young stems densely ferruginous-velutinous, glabrescent; older stems dark brown, glabrous or patchy glaucous, with small vertical or horizontal fissures; leaf scars crescent or triangular shaped, widely separated on main stems. Lenticels absent or very small and inconspicuous, orange, powdery inside fissures, sometimes few, to 0.5 mm, orbicular, prominent, and quite conspicuous. Leaves concentrated on short shoots, appressed to stem or spreading, drying pale brown to greenish or black, thickly coriaceous; young leaves very densely appressed, pale ferruginous short-tomentose on both surfaces of lamina, the adult leaves essentially glabrous above, grayish and densely short-tomentose or velutinous beneath, the indumentum persistent or lost in patches. Petiole well defined, 0.4-1.1 cm long, 1.5-2 mm broad at midlength, 1/7.3-1/12.4 the length of the lamina, semiterete, appressed-puberulent, the indumentum patchy. Lamina 5.5-7 × 1.6-2.8 cm, lanceolate to narrowly obovate to oblong or ovate; base symmetrical, obtuse to acute briefly narrowing; apex obtuse to rounded, less frequently acute, the midvein protruding as minute mucro; margin entire, not revolute, thickened and raised beneath; venation eucamptodromous to cladodromous, sometimes reticulodromous, the secondary veins leaving the midrib at an angle of 45° or less, midrib and secondary veins prominent and conspicuous on both sides of lamina, occasionally conspicuously, sunken above, the venation occasionally reticulate or almost so beneath, the midvein reaching the apex; lateral veins 2-4 pairs. Inflorescence axillary, less commonly terminal, unbranched, ca. 7.8 cm × 1-1.3 cm, densely appressed yellowish to grayish puberulent to short-tomentose; peduncle essentially absent. Common bracts 3-5 mm long, rapidly caducous, broadly ovate, the apex long-mucronate, almost caudate, membranous, glabrous to glabrescent, the margin ciliate, the apex glabrescent to rufous appressed-puberulent. Flower-pair axis absent. Pedicels 0.5-1 mm long, the indumentum dense, yellowish to beige, short-tomentose. Buds 6-7 mm long, 0.8-1 mm broad at midlength, glabrous or with a few hairs towards the apex. Flowers 6.5-7 mm long; filaments completely adnate to tepals, adnate ca. 4.5 mm from base of tepals; anthers ca. 1.75-2 mm long; nectary lobes 0.2 mm long, well separated or juxtaposed at the base; ovary hairs extending 1-1.25 mm from base of ovary, covering entire ovary evenly, the indumentum dense, yellowish, short-tomentose, hairs spreading. Fruit pedicels 1 mm long. Fruit 0.8-1.2 × 0.5-0.6 mm, slightly constricted for 1 mm toward base, the beak 2-3 mm at apex with persistent style, with short, gray, appressed indumentum persisting to maturity.",general,"Prance, Ghillean T., et al. 2007. Proteaceae. Fl. Neotrop. Monogr. 100: 1-218.",http://www.jstor.org/stable/4393956,The New York Botanical Garden,179955,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249923,"Shrub or small microphyllous tree 2-3 m tall, branchlets terete, usually densely branched, repeatedly dichotomous, the ultimate branchlets often more or less spinescent. Leaves simple, mostly oblong to oblong-obovate (shorter broadly obovate leaves may also be present), rounded or retuse at apex, rounded at base, 0.4-1.8(-3) cm long, 0.2-0.8(-l.3) cm wide, coriaceous, very densely lepidote above and below, the lower surface distinctly whitish, petioles l-2(-4) mm long, virtually absent on smaller leaves. Inflorescences of one or two flowers from the branch apices, pedicels 1-4 mm long, densely lepidote. Flowers with the calyx campanulate, irregularly shortly bilabiate, densely grayish lepidote, 4-8 mm long, 4-5 mm wide; corolla light magenta, tubular-infundibuliform, exactly as in T. microphylla. Fruit linear-cylindric, 5-12 cm long, 0.4-0.6 cm wide, densely lepidote, subtended by persistent calyx; seeds thin, bialate, 3-4 mm long, 14-15 mm wide, the hyaline membranaceous wings sharply demarcated from the seed body.",general,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249721,"Erect shrub about 2.0 m tall. Branchlets patently rusty-villous at tips, older parts glabrescent and brownish-corticate. Leaves distichous, remote, elliptic or oblong- or subobovate-elliptic, apex rather abruptly and acutely acuminate, base oblique, more or less rounded, thin-chartaceous, pellucid-punctate (not -lineate), sparsely white-hairy above, patently rusty-villous especially along midrib and nerves beneath, margin subentire to mucronulate-serrulate, 4.0-8.0(-11.0) cm long, 1.6-3.0(-4.5) cm broad, lateral nerves 7-8 pairs, arcuate-ascending and subparallel to each other, prominulous beneath, veins and veinlets rather inconspicuous on both faces; petiole patently villous, 2.0-4.0 mm long; stipules triangular-subulate, villous, ca 1.0 mm long, rather caducous. Flowers 2 or 3 per axil; bracts 1.5-2.5 mm long, connate, together laterally compressed, flaring laterally to acute apices, rather tardily caducous, densely appressedly pubescent outside, as are the very short pedicels. Calyx 5-merous, dimensions at maturity unknown, tube ca half the whole, cylindric, truncate at base, lobes oblong, spreading-reflexed, hairy within. Androecium fused almost the full length of the filaments, equalling the calyx lobes. Stamens 10; anthers on distinct dentate filament-tips, oblong; staminodes obsolete. Ovary ovoid, pubescent; style thick; stigma capitate. Fruit ovoid, obtusely 3-4-angled, short-pubescent, ca 1.5 cm long; valves 3 or 4; seeds numerous, ovoid.",general,"Sleumer, Hermann O. 1980. Flacourtiaceae. Fl. Neotrop. Monogr. 22: 1-499.",http://www.jstor.org/stable/4393727,The New York Botanical Garden,353567,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249718,"Shrub or small tree with spreading branches. Branchlets slender, glabrous even at tips, older parts grayish-corticate. Leaves oblong- or lanceolate-elliptic, apex gradually attenuate or acuminate, tip bluntish, dull beneath in dry specimens, glabrous above (a few hairs on the midrib excepted), laxly set with rather longish appressed hairs (more densely along midrib) beneath (lens!), faintly undulate or subserrate, practically entire, margin a little revolute, (7.0-) 10.0-14.0 cm long, (2.5-)3.0-4.0 cm broad, lateral nerves (5-)6-7 pairs prominent beneath, reticulation of veins and veinlets rather dense, minutely raised beneath only; petiole laxly pubescent initially, 6.0-8.0(-10.0) mm long; stipules subulate, pubescent at base, glabrous otherwise, 10.0-12.0 mm long, 2.0 mm broad at base. Spikes 6-15 per axil, cylindrical, dense-flowered, 6.0-8.0(-10.0) mm long at full anthesis, 1.5 mm diam; rhachis short-hairy; flower-subtending bract ovate, obtuse, ciliolate, 1.0 mm long. Sepals 4-6, subulate-linear, slightly exceeding the bract in length. Disk low, fleshy. Ovary glabrous below, sparsely hairy in its upper part; style distinct, glabrous; stigmas 3, erect, small. Fruit subglobular-trigonous, shortly mucronate, sessile, glabrous, ca 5.0 mm long.",general,"Sleumer, Hermann O. 1980. Flacourtiaceae. Fl. Neotrop. Monogr. 22: 1-499.",http://www.jstor.org/stable/4393727,The New York Botanical Garden,353567,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249717,"Shrub or treelet. Branchlets dark red-brown and glabrous even at tips, here and there provided with linear-oblong gray lenticels, older parts grayish-yellowish-corticate. Leaves elliptic or oblong-elliptic, apex rather abruptly acuminate for 1.5-2.0 cm, tip bluntish, base cuneate to the petiole or more or less rounded, firmly chartaceous to subcoriaceous, glabrous on both faces or with scattered very fine and short hairs beneath, dark red-brown and somewhat shining above, paler and dull beneath in dry specimens, dentate-undulate to entire, edge markedly revolute in dry specimens, 10.0-18.0 cm long, (3.0-)4.0-6.5 cm broad, lateral nerves 5-6 pairs, the lowest pair excurrent close to the margin, veins transverse, a little raised on both faces, veinlets laxly reticulate, rather obscure; petiole stoutish, 8.0-12.0(-16.0) mm long; stipules subulate, glabrous, ca 9.0 mm long, caducous. Spikes (3-)6-8(-12) per axil, rather compact, reddish, (4.0-)6.0-10.0(-15.0) mm long; rhachis laxly hairy or subglabrous; flower-subtending bract triangular-ovate, obtuse. Sepals 4(-6), linear-lanceolate or lanceolate, entire, as long as the bract. Disk cup-shaped, low, shallowly 4-5-lobed. Ovary hairy at least in its upper part; style distinct, with 3 short suberect stigmas. Fruit obovoid-trigonous, substipitate, obtuse, brown-red, laxly pubescent or glabrescent, 6.0-10.0 mm long.",general,"Sleumer, Hermann O. 1980. Flacourtiaceae. Fl. Neotrop. Monogr. 22: 1-499.",http://www.jstor.org/stable/4393727,The New York Botanical Garden,353567,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249658,"Lianas, glabras; ramos novos mais ou menos achatados a subcilíndricos, esparso e miudamente lenticelados, secos marrons, velhos cilíndricos, esparso lenticelados, marrons. Folhas opostas ou subopostas; estípulas triangulares, inteiras ou erosas; pecíolos (3-) 5-6(-10) mm, secos marrons; lâminas (2.9-)4.6-8.4 (-13.6) × (1.2-)2-3.5(-7.6) cm, elípticas, base cuneada, margem inteira, ápice acuminado ou agudo, raro obtuso ou retuso, cartáceas, secas cinza-esverdeadas e às vezes lustrosas na face adaxial, marrons na abaxial, margem comumente amarelada, nervuras secas de cor inconspícua na face adaxial, marrons na abaxial, na face adaxial secundárias e terciárias planas, na abaxial secundárias e terciárias promínulas. Inflorescências (0.9-)1.5-3.3(-7.8) × (0.6-)1.5-2.6(-7.2) cm, tirsóide-paniculadas, 10-180 flores, axilares, comumente em nós sem folhas ou em braquiblastos laterais; pedúnculos (2-)12-20(-41) mm, ramos subcilíndricos a mais ou menos achatados, alternos a subopostos, brácteas escariosas; estipetes florais ou pedicelos 0.5-1 mm, articulados ou não; bractéolas 2. Flores (3.1-)3.5-4.4 mm diâm na antese, campanuliformes; sépalas 0.6-1.5 × 0.8-1.5 mm, elípticas, inteiras, secas revolutas, mais ou menos carnosas, verdes; pétalas 1.9-3.1 × 1.3-2.1 mm, obovais, mais ou menos eretas, erosas, escariosas, mais ou menos carnosas, amareladas, esverdeadas, verdes a verdes com margem esbranquiçada e centro na base internamente verde-escuro; disco ca 0.4 mm alt., sinuado, verde; estames ca 1 mm, filetes ca 0.7 mm, anteras ca 0.3 × 0.3 mm, oblongas, brancas, deiscência oblíqua por fendas em ângulo de ca 45°, conectivo oblongo, não proeminente acima das tecas ou só levemente assim; ovário 0.6-0,75 mm diâm, hemisférico, mais ou menos 3-lobado, estilete 0.2 -0.3 mm, estigma pontual ou raro 3-lobado e ca 0.15 mm diâm, óvulos por lóculo 2. Bagas 2.7-4 × 2.4 -3.8 cm, esferóides, secas marrons e/ou pruinosas, tuberculadas, maduras pruinosas, verde-amareladas, a roxas. Sementes 2.1 -3.4 × 1-1.1 cm.",general,"Lombardi, Julio A. 2014. Celastraceae (Hippocrateoideae e Salacioideae). Fl. Neotrop. Monogr. 114: 1--227.",http://www.jstor.org/stable/45132536,The New York Botanical Garden,470284,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249586,"Leafy branchlets sparsely to densely antrorse short-pubescent; older branches sparsely short pubescent. Stipules deltoid, acuminate, sparsely long-pilose; 4-5 mm × 4-5 mm, persistent. Leaves 11.3-24.2 × 5-10.5 cm, elliptic to obovate, cuneate to decurrent at base, acute to obtuse and acuminate at apex, acumen to 3 cm long; glabrous above, glabrous to minutely puberulent below; primary and secondary veins sparsely short appressed-pubescent, secondary veins 9-14 each side; petioles 0.8-2.2 mm long, 1-1.5 mm thick, minutely puberulent; tufts domatia, with sparse erect to curled hairs (rarely pocket domatia). Inflorescences pyramidal, laxly paniculate; 11-30 cm long, basal branches 6-20 cm long, lateral branches 2-5 pairs, basal portion of axis not branched 5-12 cm long; rachis and branches sparsely short puberulent, branchlets of terminal cymes densely puberulent, with sparse pubescent hairs intermixed; distal branches lax cymules of 20-50 flowers; distal leaf-like bracts to 22 × 8 cm, decreasing in size distally, often reduced to deltoid scales 20-30 × 5-6 mm; bracteoles subtending flowers to 3 × ca. 0.5 mm, linear, densely golden-puberulent. Flower pedicels 3-10 mm long, puberulent and pubescent intermixed; young flower buds minute glandular-pilose throughout (hairs to 0.5 mm long). Calyx 0.3-0.7 × 2.5-4 mm, densely yellow pubescent; lobes barely distinguishable, narrowly triangular, 1-2 × 0.5-1 mm; in some flowers 1-3 calyx lobes expanded into calycophylls. Calycophylls (3-)4-6.5 × (l-)2.5-4.5 cm, blades ovate to widely ovate, base obtuse to rounded (rarely cordate), apex acute (with the very tip rounded), palmately veined (3-5), glabrous to glabrescent; primary and secondary veins sparsely puberulent; pink, lavender to crimson red; stalks 1.5-2 cm long. Corolla tubular, gradually expanded at orifice, 25-32 mm long, rose-pink to pink-red, sometimes with whitish pink lobes; tube cylindrical with gradual expansion, 20-28 mm long, 2.5-3.5 mm wide at base and 4-6 mm wide at orifice, sparsely (at base) to densely (distally) antrorse puberulent-pubescent outside; with a white callous basal area 6-7.5 mm long, with a dense tuft of golden ascending hairs (ca. 1 mm long), the medial and superior zones of throat glabrous; lobes 2.9-4.2 × 2.2-3.4 mm, narrowly ovate, antrorse yellow pubescent outside, with sparse short glandular hairs (0.2-0.4 mm long) inside. Stamens attached 6-7 mm from the base of the tube; filaments 31-37 mm long, subequal, with a basal tuft of hairs; anthers elliptic, 2-2.6 × 0.8-1.1 mm, base rounded, apex acute. Style 32-38 mm long, microscopically (40×) multicostate; style branches oblong, 1.25-1.5 × 0.5 mm, stigmatic surface microscopically (40×) papillose. Capsules ellipsoid-ovoid, apex round to shallowly hemispherical, 7-8 × 5-6 mm, sparsely golden-puberulent below the disk; disk shallowly hemispherical, with a white tubercule at the point of attachment of the style, with some lenticels. Seeds 0.6-0.67 × 0.31-0.49 mm wide.",general,"Delprete, Piero G. 1999. Rondeletieae (Rubiaceae). Part I. Fl. Neotrop. Monogr. 77: 1-226.",http://www.jstor.org/stable/4393887,The New York Botanical Garden,101427,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249573,"Shrubs to 3 m tall, the stems minutely stellate-pubescent to glabrescent, more or less sulcate. Leaf blades elliptic, truncate (and minutely auriculate at base), entire, rounded-acute, penninerved, the midrib slightly raised above, prominently raised beneath, to 31 x 11 cm, glabrous; petioles 6-9 cm long, with a few obscure stellate hairs on the adaxial side, otherwise glabrous; stipules single or divided into 2-3 elements, lanceolate or ligulate, persistent. Inflorescences terminal, spiciform, leafless, with short internodes; pedicels 4-8 mm long, densely puberulent; involucellar bracts ca. 8, lanceolate, 10 x 1.5-2 mm, minutely stellate-pubescent; calyx 12 mm long, more densely pubescent than the involucel, the hairs yellowish, ca. half-divided, the lobes more or less 3-ribbed; petals subequal to or slightly exceeding the calyx, cream-colored (fide collector); androecium subequal to corolla; styles emergent from corolla, with capitate stigmas. Fruits unknown.",general,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249572,"Tree to 8 m tall, the stems densely stellate-pubescent, the hairs 0.3-0.4 mm long, persistent. Leaf blades elliptic to oblong, to 30 x 16 cm, truncate to subcordate, serrate, acute, penninerved (or basally 3-5-nerved, the lateral nerves reduced), with ca. 10 secondary nerves on each side, the midrib prominently raised beneath, slightly raised above, obscurely pubescent above, with minute stellate and simple hairs beneath; petioles 3-8 cm long, minutely and densely pubescent, the hairs finer than on the stem; stipules 12-14 mm (smaller in inflorescence) by 3-4 mm, triangular-acuminate, inflorescence terminal, spiciform, branched, leafless, with very short internodes and persistent stipules; pedicels 10-12 mm long, densely farinose-puberulent; involucel 12-15 mm long, basally gamophyllous, the bracts ca. 5, triangular, 4-6 mm wide at the base, with minute stellate pubescence; calyx subequal to involucel, more densely pubescent than involucel, the hairs yellowish; petals 15-16 x 4-5 mm (exceeding the calyx by 8-9 mm), dark reddish in sicco; androecium subequal to corolla, the column puberulent, the anthers purplish, grouped terminally, the pollen yellow (spiny); styles and stigmas barely exceeding the androecium. Fruits 8-9 mm diam., glabrous, smooth or reticulate-veined, shiny, the mericarps 1 cm tall.",general,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249571,"Tree to 8 m tall, the stems farinose-puberulent. Leaf blades elliptic, truncate, entire, acute or obtuse, penninerved, to 5 x 2.5 cm (reduced upward to stipuliform structures in the terminal inflorescence), essentially glabrous; petioles 3-6 mm long, with pubescence like stem; stipules broadly falcate, 10 x 3-3.5 mm, puberulent. Flowers solitary in the axils but grouped terminally more or less above the leaves; pedicels 1-2.5 cm long, with pubescence like that of the stem but sparser, medially articulated; involucellar bracts 6-8, lanceolate, 18-20 x 3 mm, puberulent; calyx 10-15 mm long, half-divided, puberulent; corolla subequal to involucel, greenish (fide collector); androecium slightly exserted. Fruits 12-13 mm diam., glabrous, smooth or weakly reticulate-veined, shiny, the mericarps 9 mm tall.",general,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249569,"Trees or scandent shrubs to 6 m tall, the stems sparsely and very minutely lepidote to glabrate. Leaf blades elliptic, 10-17 x 5-8 cm, basally truncate to cuneate, entire, acute or rounded-acute (sometimes retuse), penninerved (the midrib prominently raised beneath, scarcely raised above), sparsely lepidote to glabrate; petioles 2-9 cm long, sparsely lepidote to glabrate, not adaxially bearded; stipules erect, ligulate, 16-40 x 1-3 mm, minutely lepidote. Flowers solitary in the leaf axils, the pedicels 11-30 cm long, distally flared and sulcate; involucellar bracts 5, basally connate, 20-25 x 5-10 mm, ligulate to ovate, sparsely lepidote or almost glabrous; calyx 1.5 cm long, lepidote to almost glabrous; corolla 2 cm long, distally yellowish, but with a reddish cast where exposed, inconspicuous; androecium exserted 1.5 cm or more beyond the corolla, the column white, the anthers yellow. Fruits 11-12 mm diam., yellowish, glabrous, the mericarps smooth and shiny, with a medial ridge.",general,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249567,"Shrubs 3-4 m tall, the stems minutely lepidote to glabrate. Leaf blades mostly 12-23 x 3-9 cm, narrowly elliptic to oblong-elliptic, basally truncate to cuneate, entire, acuminate, penninerved, sparsely and obscurely lepidote to glabrate; petioles 2-7 cm long, bearded in a narrow line on adaxial surface (the hairs 0.2-0.4 mm long); stipules lanceolate, 10-13(-26) x 1-1.5 mm, erect, with dense grayish puberulence, deciduous. Flowers solitary in the leaf axils, the pedicels 9-30 cm long; involucellar bracts 5-7, narrowly to broadly ovate, 12-18 x 3-7 mm, with minute sublepidote stellate hairs; calyx 10-12 mm long, densely yellowish-puberulent; corolla tubular, 13-15 mm long, yellowish-green, the genitalia slightly exserted. Fruits unknown.",general,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249562,"Tree 4 m tall, the stems minutely stellate-pubescent. Leaves dimorphic, those of vegetative branches ovate-elliptic, up to 30 x 15 cm, basally cordate, undulate-serrate, acute, penninerved, sparsely and minutely stellate-pubescent; leaves of flowering branches rotund, 2.5-3 cm long, about as wide, basally cordate, entire, obtuse; petioles up to 11 cm long on lower leaves, sparsely pubescent to subglabrous, the upper leaves subsessile; stipules often divided into 2-3 elements, erect, ligulate or falcate, 1.5-3 x 1-2 mm, ciliate. Flowers solitary in the uppermost axils, the pedicels 2-4 cm long, the inflorescence racemiform; involucellar bracts 7-8, subulate, 10 x 1-1.5 mm, minutely stellate-pubescent; calyx 12-14 mm long, more densely pubescent and of lighter coloration than involucel, sometimes also hirsute, deeply divided, the lobes somewhat ribbed, internally villous; corolla 1-2 cm long, tubular, red; staminal column exserted (4-5 times the length of the corolla), dark red, the filaments 3-4 mm long, principally distal, the column and filaments covered with peglike hairs; styles and stigmas exserted. Fruits 10-11 mm diam., glabrous; mericarps 8-9 mm high, smooth (mericarps ca. 3 times height of reduced column).",general,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249561,"Tree to 6 m tall, the stems essentially glabrous, somewhat sulcate. Leaf blades broadly elliptic, truncate (with minute auriculae at base), coarsely serrate (6-7 teeth in 5 cm), acute or short-acuminate, penninerved, essentially glabrous, to 23 x 11 cm; petioles 1.5-2 cm long, glabrous; stipules erect, 2-3 cm long, ligulate, glabrous. Flowers solitary in the leaf axils, the pedicels ca. 1 cm long; involucellar bracts ca. 8, 2 x ca. 5-7 mm, the margins prominently undulate; calyx subequal to involucel, both very minutely and obscurely lepidote; corolla and genitalia unknown, the buds rose (ex collector’s label). Fruits 1.5 cm diam., glabrous, the mericarps ca. 1 cm tall, smooth, carinate, apically pointed.",general,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249560,"Tree ca. 8 m tall (trunk 4 m tall, dbh 8 cm, diameter of crown ca. 7 m), the young stems densely stellate-pubescent. blades lance-oblong to obovate, 14-44 x 5-20 cm, basally narrowly cordate, serrate, acuminate, penninerved (the midrib raised above and beneath, densely pubescent), the upper surface with simple erect hairs ca. 0.5 mm long, the lower surface stellate-pubescent; petioles 1.5-3.5 cm long distally to 12 cm below; stipules divided into 3(-4) distinct unequal elements, the largest 2.5-3 x 4-6 mm, ligulate to falcate, pubescent. Flowers solitary in the leaf axils, the pedicels to 5.5 cm long, stout (3-5 mm diam.); involucellar bracts ca. 7, spatulate, 25-30 x 5-7 mm, with a stout midrib/stipe, densely pubescent; calyx 16-17 mm long, yellowish-pubescent; corolla ca. 2 cm long, tubular, yellow-green, glabrous (fleshy?); genitalia exserted, subequal to involucel. Fruits 12-14 mm diam., glabrous and shiny, weakly 10-ribbed; mericarps 17 mm tall, much longer than the reduced column.",general,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0001249553,"Shrubs 1-2 m tall, the stems densely stellate-tomentose. Leaf blades suborbicular in outline, angulate to deeply 5-7-lobed, at base deeply cordate, obscurely to prominently crenate or serrate, the margin undulate, the lobes acute or obtuse, palmately 7-9-nerved, densely and softly tomentose on both surfaces, up to 6 x 8 cm; petioles 1-4 cm long; stipules 2-6 mm long, subulate. Flowers solitary in the leaf axils (sometimes forming a terminal panicle), the pedicels 1.5-5.5 cm long, tomentose; involucellar bracts 8-10, subulate, 4-6 mm long (less than half the length of the calyx); calyx 12-16 mm long, tomentose, the lobes broadly cordate, 7-10 mm wide, 3-ribbed, plicate-pentangular in bud; corolla yellow, usually with a red center, 2-2.5 cm long; staminal column 12-15 mm long, pallid, the filaments 2 mm long; styles exserted from the column, the stigmas nearly equaling the petals. Fruits 9-10 mm diam., subconical, glabrous; mericarps 3-spined, the spines 2-4 mm long, stout, retrorsely barbed at apex (but barbs fragile and inconspicuous), the central spine erect and connivent with central spines of other mericarps, the lateral spines radiate between the lobes of the calyx.",general,"Fryxell, Paul A. 1999. Pavonia Cavanilles (Malvaceae). Fl. Neotrop. Monogr. 76: 1-284.",http://www.jstor.org/stable/4393884,The New York Botanical Garden,85148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
