WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographicCitation,URI,Volume,Part
wfo-0000465335,use,EN,The seed is reported to be edible.,H. Sleumer,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000465335,Forest Herbarium,All rights reserved,"Phytocrene oblonga. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 90. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00179,2,1
wfo-0001017427,use,EN,Fruit edible but acid.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001017427,Forest Herbarium,All rights reserved,"Prunus cerasoides. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 68. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00128,2,1
wfo-0001017269,use,EN,Ornamental.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001017269,Forest Herbarium,All rights reserved,"Pyrus lindleyi. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 45. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00081,2,1
wfo-0001016273,use,EN,"Local medicine (Phu Kradung, Loei). Sometime cultivated in the temperate regions for ornamental purposes.",J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001016273,Forest Herbarium,All rights reserved,"Rhaphiolepis indica. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 44. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00079,2,1
wfo-0001131596,use,EN,Bark for tanning; wood for fire-wood and charcoal.,Ding Hou,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001131596,Forest Herbarium,All rights reserved,"Rhizophora apiculata. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 6. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00009,2,1
wfo-0001018060,use,EN,Fruit edible. An infusion of the leaves is used as tea.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001018060,Forest Herbarium,All rights reserved,"Rubus alceifolius. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 55. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00098,2,1
wfo-0000983441,use,EN,Fruit edible.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000983441,Forest Herbarium,All rights reserved,"Rubus blepharoneurus. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 59. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00105,2,1
wfo-0001002192,use,EN,Fruit edible.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001002192,Forest Herbarium,All rights reserved,"Rubus leucanthus. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 49. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00085,2,1
wfo-0000999517,use,EN,Fruit edible.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000999517,Forest Herbarium,All rights reserved,"Rubus malvaceus. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 56. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00099,2,1
wfo-0001018092,use,EN,Fruit edible. Young leaves may be eaten as a vegetable.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001018092,Forest Herbarium,All rights reserved,"Rubus moluccanus. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 57. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00101,2,1
wfo-0000995169,use,EN,Fruit edible.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0000995169,Forest Herbarium,All rights reserved,"Rubus niveus. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 51. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00088,2,1
wfo-0001017833,use,EN,Fruit edible.,J.E. Vidal,,Forest Herbarium,2021-07-31,Rachun Pooma,ref-THA-0001017833,Forest Herbarium,All rights reserved,"Rubus sorbifolius. Flora of Thailand. Vol. 2. Part 1, 1970. Pg. 49. Accessed 2021-07-31",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00087,2,1
