taxonID,description,type,language,contributor,audience,rightsHolder,created,creator,source,bibliographicCitation,URI,rights,license
wfo-0000385724,"Illustrations: R.Erickson et al. , Fl. Pl. W. Australia 52, t. 130 (1973).",Literature,en,,,Commonwealth of Australia (2017),,,5230,"A.S.George (2017) Dasypogon hookeri, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Dasypogon hookeri [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Dasypogon%20hookeri,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000401244,"Bentham, G. (1878). Ecdeiocolea [in Restionaceae], Flora Australiensis 7: 211. (Reeve & Co.: London).Blackall, W.E. (1954, reprinted 1959). How to Know Western Australian Wildflowers. A Key to the Flora of the Temperate Regions of Western Australia. Part 1. Revised and edited by B.J. Grieve. (The University of Western Australia Press: Nedlands). Pp. 52, Ecdeiocolea monostachya in Restionaceae. Reproduced in Blackall, W.E. & Grieve (1974). How to Know Western Australian Wildflowers. Parts I, II, III. Third Impression 1975.Briggs, B.G. (2011). Ecdeiocolea rigens, a new species of Ecdeiocoleaceae (Poales) from Western Australia. Telopea 13(1): 69–75.Briggs, B.G. & Johnson, L.A.S. (1998). Georgeantha hexandra, a new genus and species of Ecdeiocoleaceae (Poales) from Western Australia. Telopea 7(4): 307–312.Briggs, B.G. & Tinker, A. (2014). &lt;a href=https://www.publish.csiro.au/bt/pdf/BT14138 rel=nofollow&gt;Synchronised monoecy in Ecdeiocoleaceae (Poales) in Western Australia&lt;/a&gt;. Australian Journal of Botany 62(5): 391–402.Clarke, I. (2015). Name Those Grasses – identifying grasses, sedges and rushes. (Royal Botanic Gardens Victoria: Melbourne).George, A.S. (2002). The Long Dry: bush colours of summer and autumn in south-western Australia. (Four Gables Press: Kardinya).Linder, H.P., Briggs, B.G. & Johnson, L.A.S. (1998). Ecdeiocoleaceae, in Kubitzki, K. (ed.), The Families and Genera of Flowering Plants IV: 195–197. (Springer-Verlag: Berlin).Meney, K.A. & Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands).Meney, K.A., Pate, J.S. & Hickman, E.J. (1999). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families, pp. 161–461. (University of Western Australia Press: Nedlands).Mueller, F.J.H. von (1874). Ecdeiocolea [in Restionaceae], Fragmenta Phytographiae Australiæ 8: 236.Rudall, P.J. (1990). &lt;a href=https://www.publish.csiro.au/sb/pdf/SB9900265 rel=nofollow&gt;&lt;span style=color:#ff8c00&gt;Development of the ovule and megagametophyte in Ecdeiocolea monostachya&lt;/span&gt;&lt;/a&gt;. Australian Systematic Botany 3(2): 265–274.Rudall, P.J., Stuppy, W., Cunniff, J., Kellogg, E.A. & Briggs, B.G. (2005). Evolution of reproductive structures in grasses (Poaceae) inferred by sister-group comparison with their putative closest living relatives, Ecdeiocoleaceae. American Journal of Botany 92(9): 1432–1443.Western Australian Herbarium (1998–). FloraBase—the Western Australian Flora. (Department of Biodiversity, Conservation and Attractions).   &lt;a href=https://florabase.dpaw.wa.gov.au/ rel=nofollow&gt;https://florabase.dpaw.wa.gov.au/&lt;/a&gt;Illustrations:K.A. Meney & J.S. Pate, Australian Rushes 288–289 (1999); B.G. Briggs & L.A.S. Johnson, Telopea 13(1): 71, fig. 1d; 72, fig. 2b (2011); A.S. George, The Long Dry 66 (2002); B.G. Briggs & A. Tinker,",Literature,en,,,Commonwealth of Australia (2019),,,6187,"B.G. Briggs, C.L. Connelly, S.L. Krauss (2019) Ecdeiocolea monostachya, in P.G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea monostachya [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea%20monostachya,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000429525,"Illustrations:B.G. Briggs & L.A.S. Johnson, Telopea 7(4): 310, fig. 2 (1998); H.P. Linder et al. in K. Kubitzki (ed.), The Families and Genera of Flowering Plants IV: 195, fig. 47 (1998); K.A. Meney & J.S. Pate, Australian Rushes 296–297 (1999); B.G. Briggs & A. Tinker, Australian Journal of Botany 62(5): 392, fig. 2 (2014). Briggs, B.G. & Johnson, L.A.S. (1998). Georgeantha hexandra, a new genus and species of Ecdeiocoleaceae (Poales) from Western Australia. Telopea 7(4): 307–312.Briggs, B.G. & Tinker, A. (2014). &lt;a href=https://www.publish.csiro.au/bt/pdf/BT14138 rel=nofollow&gt;Synchronised monoecy in Ecdeiocoleaceae (Poales) in Western Australia&lt;/a&gt;. Australian Journal of Botany 62(5): 391–402.Linder, H.P., Briggs, B.G. & Johnson, L.A.S. (1998). Ecdeiocoleaceae, in Kubitzki, K. (ed.), The Families and Genera of Flowering Plants IV: 195–197. (Springer-Verlag: Berlin).Meney, K.A. & Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands).Meney, K.A., Pate, J.S. & Hickman, E.J. (1999a). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families, pp. 161–461. (University of Western Australia Press: Nedlands).Meney, K.A., Pate, J.S., Dixon, K.W., Briggs, B.G.& Johnson, L.A.S. (1999b). Conservation of Australian Restionaceae, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and allied families, pp. 465–480. (University of Western Australia Press: Nedlands).Rudall, P.J., Stuppy, W., Cunniff, J., Kellogg, E.A. & Briggs, B.G. (2005). Evolution of reproductive structures in grasses (Poaceae) inferred by sister-group comparison with their putative closest living relatives, Ecdeiocoleaceae. American Journal of Botany 92(9): 1432–1443.Western Australian Herbarium (1998–). FloraBase—the Western Australian Flora. (Department of Biodiversity, Conservation and Attractions).   &lt;a href=https://florabase.dpaw.wa.gov.au/ rel=nofollow&gt;https://florabase.dpaw.wa.gov.au/&lt;/a&gt;",Literature,en,,,Commonwealth of Australia (2020),,,7772,"B.G. Briggs, C.L. Connelly &, S.L. Krauss (2020) Georgeantha hexandra, in P.G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Georgeantha hexandra [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Georgeantha%20hexandra,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000452565,"Illustrations: R.Erickson et al. , Fl. Pl. W. Australia 72, t. 194 (1973); I.A.Staff & J.T.Waterhouse, in J.S.Pate & A.J.McComb, Biol. Austral. Pl. figs 8.14-8.23 (1981); R.M.T.Dahlgren et al. , Fam. Monocotyledons 157, fig. 68I-L (1985).",Literature,en,,,Commonwealth of Australia (2017),,,9766,"A.S.George (2017) Kingia australis, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Kingia australis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Kingia%20australis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000456301,"Illustrations:Illustration: H. Walter, Pflanzenr. 39: fig. 21 (1909).",Literature,en,,,Commonwealth of Australia (2017),,,15104,"A.S.George (2017) Tersonia cyathiflora, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Tersonia cyathiflora [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Tersonia%20cyathiflora,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000463539,"Bell, T.L. & Pate, J.S. (1993). Morphotypic differentiation in the south western Australian restiad Lyginia barbata R.Br. (Restionaceae). Australian Journal of Botany 41(1): 91–104.Briggs, B.G. & Johnson, L.A.S. (2000). Hopkinsiaceae and Lyginiaceae, two new families of Poales in Western Australia, with revisions of Hopkinsia and Lyginia. Telopea 8(4): 477–502. Available via PlantNET at  &lt;a href=http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php rel=nofollow&gt;http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php&lt;/a&gt;Clarke, I. (2015). Name those Grasses – identifying grasses, sedges and rushes. (Royal Botanic Gardens Victoria: Melbourne).Mabberley, D.J. & Moore, D.M. (in press). The Robert Brown Handbook (Regnum Vegetabile).Meney, K.A. & Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands); Lyginia barbata, pp. 400–401.Meney, K.A., Pate, J.S. & Hickman, E.J. (1999). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution. In Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and allied families, pp. 161–461. (University of Western Australia Press: Nedlands).Wheeler, J. & Graham, L. (2002). Lyginia, in Wheeler, J.R. et al., Flora of the South West: Bunbury – Augusta – Denmark 1: 340. (University of Western Australia Press: Crawley).Illustrations:K.A. Meney & J.S. Pate, Australian Rushes 401 (1999); B.G. Briggs & L.A.S. Johnson, Telopea 8(4): 495, fig. 5a–c (2000); I. Clarke, Name those Grasses pl. 33e, f (2015).",Literature,en,,,Commonwealth of Australia (2018),,,10495,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) Lyginia barbata, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia barbata [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia%20barbata,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000463549,"Bell, T.L. & Pate, J.S. (1993). Morphotypic differentiation in the south western Australian restiad Lyginia barbata R.Br. (Restionaceae). Australian Journal of Botany 41(1): 91–104.Briggs, B.G. & Johnson, L.A.S. (2000). Hopkinsiaceae and Lyginiaceae, two new families of Poales in Western Australia, with revisions of Hopkinsia and Lyginia. Telopea 8(4): 477–502. Available via PlantNET at &lt;a href=http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php rel=nofollow&gt;http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php&lt;/a&gt;Meney, K.A., Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands), as Lyginia excelsa, pp. 402–403.Meney, K.A., Pate, J.S. & Hickman, E.J. (1999). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution, in Meney, K.A. & Pate, J.S. (eds) Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families, pp. 161–461. (University of Western Australia Press: Nedlands).Meney, K.A., Pate, J.S., Dixon, K.W., Briggs, B.G. & Johnson, L.A.S. (1999). Conservation of Australian Restionaceae, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families, pp. 465–480. (University of Western Australia Press: Nedlands).Illustrations:K.A. Meney & J.S. Pate, Australian Rushes 402–403 (1999), as Lyginia excelsa; B.G. Briggs & L.A.S. Johnson, Telopea 8(4): 499, fig. 6 (2000).",Literature,en,,,Commonwealth of Australia (2018),,,10496,"Barbara G. Briggs (2018) Lyginia excelsa, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia excelsa [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia%20excelsa,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000463556,"Illustrations:K.A. Meney & J.S. Pate, Australian Rushes 405 (1999); B.G. Briggs & L.A.S. Johnson, Telopea 8(4): 495, fig. 5d–i (2000); J. Scott & P. Negus, Field Guide to the Wildflowers of Australias South West 17, fig. 3 (2002); H. Lambers et al., Plant Life on the Sandplains in Southwest Australia fig. 5e (2014), showing sand-binding roots, is L. imberbis rather than L. barbata; I. Clarke, Name those Grasses  pl. 33g, h (2015); R.L. Barrett & E.P. Tay, Perth Plants 2nd edn, 177, figs 1–4 (2016).Barrett, R.L. & Tay, E.P. (2016). Perth Plants. A Field Guide to the Bushland and Coastal Flora of Kings Park and Bold Park 2nd edn. (Botanic Gardens and Parks Authority: Perth; CSIRO Publishing: Clayton South).Bell, T.L. & Pate, J.S. (1993). Morphotypic differentiation in the south western Australian restiad Lyginia barbata R.Br. (Restionaceae). Australian Journal of Botany 41(1): 91–104.Briggs, B.G. (2005). Lectotypification of Schoenodum tenax (Restionaceae) and a note on the type of Lyginia imberbis (Anarthriaceae), Telopea 11(1): 53–57. Available via PlantNET at &lt;a href=http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php rel=nofollow&gt;http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php&lt;/a&gt;Briggs, B.G. & Johnson, L.A.S. (2000). Hopkinsiaceae and Lyginiaceae, two new families of Poales in Western Australia, with revisions of Hopkinsia and Lyginia. Telopea 8(4): 477–502. Available via PlantNET at &lt;a href=http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php rel=nofollow&gt;http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php&lt;/a&gt;Clarke, I. (2015). Name those Grasses – identifying grasses, sedges and rushes. (Royal Botanic Gardens Victoria: Melbourne).Lambers, H., Shane, M.W., Laliberté, E., Swarts, N., Teste, F. & Zemunik, G. (2014). Chapter 4: Plant Mineral Nutrition, in Lambers, H. (ed.), Plant Life on the Sandplains in Southwest Australia, pp. 101–127. (University of Western Australia Publishing: Crawley).Meney, K.A. & Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands); Lyginia imberbis, pp. 404–405.Meney, K.A., Pate, J.S. & Hickman, E.J. (1999). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families, pp. 161–461. (University of Western Australia Press: Nedlands).Scott, J. & Negus, P. (2002). Field Guide to the Wildflowers of Australias South West. Augusta – Margaret River Region. (Cape to Cape Publishing: North Fremantle); pp. 16–17, Lyginia under Restionaceae.",Literature,en,,,Commonwealth of Australia (2018),,,10497,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) Lyginia imberbis, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia imberbis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia%20imberbis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000614070,"Illustrations:Illustrations: R. L. Desfontaines, Mém. Mus. Hist. Nat. 8: 116, t. 10 (1822); H. Walter, Pflanzenr. 39: fig. 24 (1909); J. Hutchinson, Fam. Fl. Pl. 2nd edn, l: fig. 280 (1959); D. E. Boyland, Fl. Centr. Austral. 34 (1981).",Literature,en,,,Commonwealth of Australia (2017),,,4396,"A.S.George (2017) Codonocarpus cotinifolius, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Codonocarpus cotinifolius [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Codonocarpus%20cotinifolius,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000634788,"Illustrations:Illustration: O. Stapf, Icon. Pl. t. 3031 (1915).",Literature,en,,,Commonwealth of Australia (2017),,,5109,"A.S.George (2017) Cypselocarpus haloragoides, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Cypselocarpus haloragoides [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Cypselocarpus%20haloragoides,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000673829,"Illustrations:G. Leiper et al., Mangroves to Mountains rev. edn: 308 (2008).Leiper, G., Glazebrook, J., Cox, D. & Rathie, K. (2008). Mangroves to Mountains. A Field Guide to the Native Plants of South-east Queensland Revised Edn. (Society of Growing Australian Plants (Queensland Region) Inc. Logan River Branch: Browns Plains, Qld).",Literature,en,,,Commonwealth of Australia (2017),,,12053,"J.G. Conran, H.T. Clifford (2017) Petermannia cirrosa, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Petermannia cirrosa [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Petermannia%20cirrosa,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713907,"Illustrations:Illustration: H. Walter, Pflanzenr. 39: fig. 22 (1909).",Literature,en,,,Commonwealth of Australia (2017),,,8784,"A.S.George (2017) Gyrostemon australasicus, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon australasicus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20australasicus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713922,"Illustrations:Illustrations: R. L. Desfontaines, Mém. Mus. Hist. Nat. 6: 17, t. 6 (1820); H. Baillon, Hist. Pl. 4: figs 67–71 (1872); D. E. Boyland, Fl. Centr. Austral. fig. 49 (1981).",Literature,en,,,Commonwealth of Australia (2017),,,8789,"A.S.George (2017) Gyrostemon ramulosus, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon ramulosus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20ramulosus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713936,"Illustrations:Illustration: D. E. Boyland, Fl. Centr. Austral. fig. 48 (1981), as Didymotheca tepperi.",Literature,en,,,Commonwealth of Australia (2017),,,8794,"A.S.George (2017) Gyrostemon tepperi, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon tepperi [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20tepperi,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713937,"Illustrations:H. Baillon, Hist. Pl. 4: figs 74–77 (1872); H. Walter, &lt;u&gt;Pflanzenr&lt;/u&gt;. 39: fig. 20 (1909); L. Elkan in S.A.J. Bell, Cunninghamia 10(3): 348, fig. 14 (2008).Bell, S.A.J. (2008). &lt;a href=https://www.rbgsyd.nsw.gov.au/getattachment/Science/Scientific-publications/Cunninghamia/Cunninghamia-10-3-331-Bell-331.pdf.aspx?lang&amp;#61;en-AU rel=nofollow&gt;Rare or threatened vascular plant species of Wollemi National Park, central eastern New South Wales&lt;/a&gt;. Cunninghamia 10(3): 331–371.",Literature,en,,,Commonwealth of Australia (2017),,,8795,"A.S. George (2017) Gyrostemon thesioides, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon thesioides [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20thesioides,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761588,"Illustrations: J.D.Hooker, Bot. Mag. 94: t. 5734 (1868); J.Ingram, Baileya 13(2): 50 (1965).",Literature,en,,,Commonwealth of Australia (2017),,,3175,"R.J.F.Henderson (2017) Blandfordia cunninghamii, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia cunninghamii [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20cunninghamii,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761594,"Illustrations: J.Ingram, Baileya 13(2): 48 (1965); M.Morcombe, Austral. Wildfl. 32, 33, 46, 47 (1970); W.R.Elliot & D.L.Jones, Encycl. Austral. Pl. 325 (1982), red-and-yellow- and yellow-flowered forms.",Literature,en,,,Commonwealth of Australia (2017),,,3176,"R.J.F.Henderson (2017) Blandfordia grandiflora, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia grandiflora [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20grandiflora,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761603,"Illustrations: J.Ingram, Baileya 13(2): 47 (1965); M.Morcombe, Austral. Wildfl. 38, 42 (1970); W.R.Elliot & D.L.Jones, Encycl. Austral. Pl. 326 (1982).",Literature,en,,,Commonwealth of Australia (2017),,,3177,"R.J.F.Henderson (2017) Blandfordia nobilis, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia nobilis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20nobilis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761606,"Illustrations: J.Ingram, Baileya 13(2): 49 (1965); M.Stones & W.Curtis, Endemic Fl. Tasmania 1: 33, t. 7 (1967); M.Morcombe, Austral. Wildfl. 18, 22 (1970).",Literature,en,,,Commonwealth of Australia (2017),,,3178,"R.J.F.Henderson (2017) Blandfordia punicea, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia punicea [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20punicea,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000765642,"Illustrations: E.Rotherham et al. , Fl. Pl. New South Wales & Southern Queensland 55 t. 135 & 136 (1975); J.Ruymer, Growing Native Pl. 12: 294 & cover (1983); W.R.Elliot & D.L.Jones, Encycl. Austral. Pl. 3: 330 (1984).",Literature,en,,,Commonwealth of Australia (2017),,,5835,"L.Pedley (2017) Doryanthes excelsa, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Doryanthes excelsa [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Doryanthes%20excelsa,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000765645,"Illustrations: Bot. Mag. t. 6665 (1883); E.Rotherham et al. , Fl. Pl. New South Wales & Southern Queensland 55 t. 138 (1975); K.A.W.Williams, Native Pl. Queensland 98 (1979).",Literature,en,,,Commonwealth of Australia (2017),,,5836,"L.Pedley (2017) Doryanthes palmeri, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Doryanthes palmeri [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Doryanthes%20palmeri,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0001420814,"Illustrations:Illustration: H. Walter, Pflanzenr. 39: 74, fig. 23 (1909), as racemigerus",Literature,en,,,Commonwealth of Australia (2017),,,8788,"A.S.George (2017) Gyrostemon racemiger, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon racemiger [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20racemiger,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000001083,"G.Bentham, Alania , Fl. Austral. 7: 62-63 (1878).",Literature,en,,,Commonwealth of Australia (2017),,,1574,"I.R.H.Telford (2017) Alania, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Alania [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Alania,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000001864,"Bentham, G. (1878). Anarthria in Restiaceae, Flora Australiensis 7: 211–214. (Reeve & Co.: London).Blackall, W.E. (1954, reprinted 1959). How to Know Western Australian Wildflowers. A Key to the Flora of the Temperate Regions of Western Australia. Part 1. Revised and edited by B.J. Grieve. (The University of Western Australia Press: Nedlands), pp. 52–53, Anarthria under Restionaceae. Reproduced in Blackall, W.E. & Grieve, B.J. (1974). How to Know Western Australian Wildflowers. Parts I, II, III. Third Impression 1975.Cutler, D.F. (1969). Restionaceae, in Anatomy of the Monocotyledons IV Juncales, pp. 116–331. (Clarendon Press: Oxford).Cutler, D.F. & Airy Shaw, H.K. (1965). Anarthriaceae and Ecdeiocoleaceae: two new monocotyledonous families, separated from Restionaceae. Kew Bulletin&lt;b&gt; &lt;/b&gt;19(3): 489–499.Meney, K.A. & Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands).Meney, K.A., Pate, J.S. & Hickman, E.J. (1999). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families, pp. 161–461. (University of Western Australia Press: Nedlands).Pate, J.S. (1989). Australian micro stilt plants. Trends in Ecology and Evolution 4: 45–49.Rye, B.L. (1987). Family 151. Restionaceae, in Marchant, N.G. et al. (eds), Flora of the Perth Region 2: 908–923. (Western Australian Herbarium, Department of Agriculture: W.A.); Anarthria, pp. 909–910.Western Australian Herbarium (accessed 2018). Anarthria, in FloraBase, the Western Australian Flora:   &lt;a href=https://florabase.dpaw.wa.gov.au/browse/profile/21146 rel=nofollow&gt;https://florabase.dpaw.wa.gov.au/browse/profile/21146&lt;/a&gt; [accessed June 2018]",Literature,en,,,Commonwealth of Australia (2018),,,1957,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) Anarthria, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Anarthria [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Anarthria,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000004254,"G.Bentham, Baxteria (in Juncaceae), Fl. Austral. 7: 120 (1878); G.J.Keighery, Ballistochory (explosive seed dispersal) in Baxteria R.Br. (Xanthorrhoeaceae), W. Austral. Naturalist 15: 163-166 (1983).",Literature,en,,,Commonwealth of Australia (2017),,,2983,"A.S.George (2017) Baxteria, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Baxteria [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Baxteria,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
