taxonID,description,type,language,contributor,audience,rightsHolder,creator,source,rights,license
wfo-0000214186,"Arbustes sarmenteux, aux rameaux hérissés de nombreux petits aiguillons. Feuilles bipennées à 3-9 paires de pinnules. Rachis épineux de 30-50 cm de longueur. Foliolules 6-11 paires, oblongues elliptiques, obtuses ou subaigues au sommet, arrondies et inégales à la base, de 1,3-4,5 cm de longueur sur 1-2,5 cm de largeur, membraneuses, légèrement pubescentes. Stipules foliacées, formées de 2-3 lobes inégaux ressemblant à des folioles, mucronés et arrondis ou émarginés au sommet, pouvant atteindre chacun 2,5 cm de longueur sur 3,6 cm de largeur. Grappes supra-axillaires longues de 12-20 cm, armées de petits aiguillons droits. Pédicelles de 5 mm. Bractées linéaires-lancéolées, de 7-10 mm de longueur, donnant au sommet de la grappe une apparence chevelue, caduques. Sépales subégaux, velus sur les 2 faces, de 7-8 mm. Pétales: 4 obovés, ciliés, longs de 7-8 mm avec onglet; le 5e plus petit, coudé, très velu. Etamines 10, libres, à filets très velus à la base. Ovaire court, très velu. Style presque nul. Fruits oblongs-elliptiques, aplatis, de 6-7 cm de longueur sur 4 cm de largeur et 2 cm d'épaisseur, hérissés d'aiguillons dressés de 7-9 mm de longueur; déhiscents, contenant 1-2 graines lisses, d'environ 1,5 cm de diamètre.",Morphology,fre,,,,,ref-Gbn-0000214186,,
wfo-4000036239,"Arbres. Feuilles bipennées à 2 paires de pinnules opposées ou simplement pennées par avortement. Foliolules ou folioles opposées ou subopposées. Fleurs en grandes panicules terminales de nombreux épis densément fleuris. Calice campanule à 5 lobes semi orbiculaires, imbriqués dans le bouton. Pétales 5, égaux, oblongs, imbriqués dans le bouton. Étamines 10 en 2 séries: 5 grandes alternes avec les pétales, à filets renflé au sommet, 5 plus petites opposées aux pétales. Ovaire à 2-3 ovules. Gousse oblongue oblancéolée, aplatie, à valves ligneuses, aiguë au sommet, stipitée. Graines 2-3.",Morphology,fre,,,,,ref-Gbn-4000036239,,
wfo-0000170852,"Arbres moyens. Feuilles glabres bipennées. Rachis de 10-15 cm, cylindrique. 2-3 paires de folioles opposées, la paire inférieure plus courte que la supérieure. Foliolules opposées, lancéolées, un peu arquées, acuminées aiguës, obtuses à la base, coriaces, de 8-15 X 4-8 cm. Nervure médiane saillante dessous. Nervures secondaires 3-4 paires, réunies en arcs près des marges. Réseau bien maillé de veinules finement saillantes dessous. Panicules de grappes de 20-30 cm de longueur, glabres. Bractées minuscules. Fleurs blanches sessiles. Calice glabre. Tube de 2-3 mm. Lobes semiorbiculaires à bords ciliés, de 1,5 mm. Pétales 5, oblongs, à sommet arrondi, de 7-8 X 3 mm. Étamines 10, inégales; les 5 grandes aussi longues que les pétales, les 5 autres nettement plus petites. Anthères oblongues, mucronulées. Ovaire glabre. Gousse plate, ligneuse, oblancéolée, à 2-3 graines comprimées.",Morphology,fre,,,,,ref-Gbn-0000170852,,
wfo-4000013996,"Arbres. Feuilles paribipennées à foliolules alternes. Inflorescences d'épis paniculés. Calice campanule à 5 lobes soudés à la base, ou presque libres. Pétales 5, libres, égaux, un peu imbriqués dans le bouton. Étamines 10, alternativement longues et courtes. Ovaire longuement stipité; nombreux ovules; style court. Gousses oblongues, ligneuses ou coriaces, déhiscentes. Graines attachées par un assez long funicule.",Morphology,fre,,,,,ref-Gbn-4000013996,,
wfo-0000194825,"Arbres. Feuilles à (1-) 2-3 (-4) paires de pinnules. Rachis de 20-30 cm de longueur. Foliolules 10-13 alternes par pinnule. Limbe ové-oblong ou ové-elliptique, asymétrique à la base, obtusément acuminé, cunéiforme à la base à subarrondi, glabre, de 4-7 cm de longueur sur 3-4 cm de largeur. Petites fleurs de 3 mm de longueur environ, subsessiles (pédicelle moins de 1 mm) groupées en épis paniculés dressés à l'extrémité des branches; axes brun rouge pubescents, atteignant 25 cm; rougeâtres ferrugineuses. Étamines environ 5 mm de longueur. Ovaire velu, longuement stipité. Gousses noires, coriaces, oblongues, arrondies aux 2 extrémités, d'environ 8 X 3,5 cm. Graines 4-10, à tégument noir un peu poisseux.",Morphology,fre,,,,,ref-Gbn-0000194825,,
wfo-4000027656,"Grands arbres. Grandes feuilles bipennées, à 2-5 paires de pinnules. Inflorescences en épis, solitaires ou fasciculées. Réceptacle cupuliforme. Sépales 5, imbriqués. Pétales 5, imbriqués. Étamines 10, libres. Ovaire courtement stipité, inséré au fond du réceptacle, 15-20 ovules sur 2 rangs. Grandes gousses ligneuses, oblongues lancéolées, comprimées, épaisses, à section subrectangulaire, à 4 crêtes saillantes renforçant les sutures, à cloisons transversales. Graines albuminées.",Morphology,fre,,,,,ref-Gbn-4000027656,,
wfo-0000170152,"Grands arbres. Grandes feuilles glabres, bipennées, jusqu'à 35 cm de longueur, généralement à 3 paires de pinnules opposées (2-5). Foliolules 9-15, asymétriques, oblongues à oblongues lancéolées, aiguës ou obtuses à la base, arrondies et émarginées au sommet, alternes, de 4-10 cm de longueur sur 1,5-3,5 cm de largeur, glabres. Nervures secondaires 10-15 paires, très effacées et irrégulières. Racemes spiciformes robustes, solitaires ou fascicules atteignant 20 cm de longueur, très fleuris, glabres. Fleurs rouges, de 9 mm environ, malodorantes. Pédicelles de 2-3 mm de longueur. Réceptacle cupuliforme épaissi au centre d'un disque jaune. Sépales 5, ovés à suborbiculaires, épais, ciliolés. Pétales oblongs de 4,5-6 mm de longueur sur 2-3 mm de largeur. Étamines 10, glabres à filets rouges et petites anthères noirâtres à connectif développé; 5 grandes opposées aux sépales; 5 plus petites alter-nisépales. Ovaire glabre courtement stipité; ovules 15-20 sur deux rangs. Très fortes gousses ligneuses noires, dressées verticalement au-dessus de la cime, de 15-35 cm de longueur sur 3,5-4 cm d'épaisseur et 2-2,5 cm de largeur, glabres; section rectangulaire renforcée aux 4 angles par des crêtes longitudinales marquées; cloisonnées transversalement. Graines 10-18, chacune dans une loge entourée d'une pulpe visqueuse. Graines à testa très dur, environ 2 X 0,85 X 0,6 cm. Cotylédons jaune vif entouré d'un albumen translucide.",Morphology,fre,,,,,ref-Gbn-0000170152,,
wfo-0000471472,"Arbre de 8 à 15 m, à rameaux anguleux. Feuilles sub-coriaces, bien nerviées sur les deux faces, à folioles alternes; pétiole de 5 cm, rachis 50- 70 cm; pétiolule d'env. 8 mm; base du limbe et sommet en angle de 45°, partie moyenne à bords parallèles; 10-15 paires de nervures; acumen de 1 cm. Disque à poils très courts (0,05 mm) et épars, ou plus longs (0,4 mm, Le Testu), mais toujours peu serrés. Fleurs blanches sur gros rameaux, en grappes ramifiées à la base, atteignant 50 cm.",Morphology,fre,,,,,ref-Gbn-0000471472,,
wfo-7000000170,"Plantes annuelles ou vivaces, à port généralement herbacé, rarement arborescent (Microdracoides) ou sarmenteux; espèces vivaces avec des rhizomes courts ou longs, horizontaux ou dressés, ou des stolons couverts d'écailles, se terminant par un tubercule ou une pousse; tiges généralement pleines, triangulaires ou arrondies, plus rarement aplaties ou polygonales, quelquefois cloisonnées. Feuilles ordinairement sur 3 rangs, rarement distiques ou sur plusieurs rangs; gaine en général fermée, séparée du limbe par une ligule membraneuse, une rangée de cils ou un pseudopétiole (Mapania); limbe linéaire ou sétacé, rarement lancéolé à ovale. Inflorescence en anthèle (inflorescence cymeuse ou fasciculée à rameaux latéraux plus longs que les centraux) ouverte ou contractée ou une panicule d'épillets ou réduite à un épillet solitaire, souvent entourée par des bractées involucrales foliacées bien visibles. Fleurs indistinctes, unisexuées ou bisexuées, chacune à l'aisselle d'une glume (bractée) et groupées en épillets de 1-200 fleurs; périanthe à 3-6 (rarement plus) poils, soies ou écailles, ou entièrement absent (tribus des Cypereae, Sclerieae et Cariceae); étamines (1-)3, filets ligulés, libres, s'allongeant parfois fortement après l'anthèse, anthères ellipsoïdes-ovoïdes ou linéaires, basifixes, s'ouvrant par une fente longitudinale; ovaire supère, solitaire, formé de 2-3 carpelles jointifs, uniloculaire; style à 2-3 branches, rarement plus ou simple. Fruit un akène, sessile ou reposant sur un disque, libre ou entouré par un prophylle modifié (utricule). Graine solitaire, enveloppée d'une fin testa n'adhérant pas au péricarpe; embryon petit, droit ou incurvé, au moins partiellement inclus dans un albumen farineux ou charnu (rarement huileux ou fluide).",Morphology,fre,,,,,ref-Gbn-7000000170,,
wfo-4000000525,"Herbes vivaces, en touffes, avec des rhizomes courts ou des stolons; tiges nues. Feuilles à gaines saillantes; ligule présente; limbe court ou absent. Inflorescence habituellement en tête dense formée de nombreux (rarement quelques-uns) épillets sessiles; bractées involucrales petites. Épillets avec 4-7 glumes de longueur croissante, à 1(-2) fleurs; glumes distiques et caduques; fleur sous-tendue par l'avant dernière grande glume et entourée par les ailes des glumes suivantes; rachis à entrenœuds courts, légèrement étiré entre les fleurs. Fleurs bisexuées; périanthe absent; étamines 3; style 1, à 2-3 longues branches et base épaissie. Akène obovoïde, triangulaire, souvent à 3 côtes, lisse ou légèrement verruqueux.",Morphology,fre,,,,,ref-Gbn-4000000525,,
wfo-0000337408,"Herbe grêle; rhizome court, dressé; tiges fines, longues de 30-90 cm, triangulaires, glabres. Feuille réduite à 2-4 gaines glabres près de la base, terminées par un court lobe aigu. Inflorescence en tête dense, globuleuse à hémisphérique, formée de nombreux épillets sessiles; bractées involucrales plus courtes que l'inflorescence ou absentes. Épillet avec 3-5 courtes glumes basales et au-dessus 3-4 glumes plus longues, seule la glume terminale abrite une fleur; glumes se terminant toutes par une pointe saillante souvent recourbée. Fleur: anthères longues, linéaires; style filiforme, glabre, à 3 branches. Akène ovoïde-elliptique, lisse, souvent surmonté par la base conique du style.",Morphology,fre,,,,,ref-Gbn-0000337408,,
wfo-4000000871,"Herbes vivaces, robustes ou grêles, en touffes ou formant des massifs, avec des rhizomes ramifiés fins ou épais, quelquefois avec un stipe tronciforme à la base. Feuilles: gaines foliaires fermées et prolongées au collet, du côté opposé au limbe, par un lobe triangulaire (contreligule); ligule poilue ou frangée; limbes courts (A. jaegeri) ou longs (A. pilosa), plans, poilus ou glabres, serrés le long des tiges, pliés ou avec les marges incurvées. Inflorescence en panicule ± développée, avec de petits épis ± nombreux; épis bisexués, mâles ou plus rarement femelles, avec de nombreux épillets latéraux, ayant à la base des bractées ressemblant à des glumes et disposées en spirale. Épillets bisexués ou unisexués, avec quelques glumes opposées, les 1-2 plus grandes ayant une fleur à leur aisselle; épillets basaux avec 1-2 fleurs mâles; épillets supérieurs le plus souvent avec 1 fleur mâle et 1 fleur femelle Fleurs unisexuées, les mâles 1-3 étamines; fleur femelle entourée par 3 écailles hypogynes, tombant avec le fruit; style à 3 branches avec une base aiguë et persistante. Akène triangulaire, fusiforme, avec un long bec, lisse.",Morphology,fre,,,,,ref-Gbn-4000000871,,
wfo-0000338138,"Herbe robuste, haute parfois de 1 m, avec une tige horizontale à la base, ramifiée et dressée au-dessus, bases des tiges entourées d'une masse compacte formée des restes des vieilles feuilles mêlés aux racines adventives. Feuilles disposées en spirale; gaine fermée; limbe de 10-45 cm × 4-8 mm, glabre ou poilu dessous, persistant longtemps. Inflorescence en panicule lâche et bien développée, occupant environ la moitié des tiges; à épillets disposés en glomérules aux extrémités des rameaux, chacun ayant à sa base une bractée. Épillet habituellement à 2 fleurs, soit avec deux fleurs mâles soit avec une fleur mâle et une femelle. Fleur mâle réduite à 2 ou 3 étamines. Fleur femelle plus complexe, le pistil étant placé dans un anneau de poils soudés à la base, et tombant avec l'akène à maturité. Akène long de 2,5-3 mm, avec un bec allongé et habituellement très scabre; large espace vide à l'intérieur de la graine.",Morphology,fre,,,,,ref-Gbn-0000338138,,
wfo-4000003256,"Herbes annuelles ou vivaces, dépassant rarement 50 cm de hauteur. Feuilles groupées à la base des tiges; limbes plans et souvent enroulés. Inflorescence en tête compacte formée d'épillets à une fleur, placés sur un réceptacle aplati ou allongé, et entourée par un involucre de bractées foliacées verdâtres. Épillets: chacun comporte une petite bractée, une écaille hypogyne (appelée ici squamelle), un rachis (seulement pour quelques espèces) et une fleur; squamelle souvent bien distincte et ressemblant à un pétale, entourant parfois l'akène et tombant avec lui ou séparée. Fleurs bisexuées, à 1-3(-5) étamines; ovaire surmonté d'un style à 2-3 branches. Akène finement papilleux.",Morphology,fre,,,,,ref-Gbn-4000003256,,
wfo-0001107560,"Rhizome filiforme, mince, longuement rampant, à frondes très espacées, nu ou portant quelques courts poils noirs, caducs. Pétiole d'environ 0,5 cm. Limbe de 0,5 à 1 cm, de forme variable, généralement flabellé-dichotoine , parfois pinnatifide, à segments linéaires, entiers, arrondis au sommet, souvent enroulés. Nervures simples ou bifurquées dans les segments; présence de « fausses nervures » allongées ; pas de nervure marginale. Sores à indusie dilatée, très légèrement bilabiée, insérés dans les sinus entre les lobes, exserts.",Morphology,fre,,,,,ref-Gbn-0001107560,,
wfo-0000340704,"Herbe pérenne en touffe, glabre; rhizome très court; tige de 30-80 cm × 0,3-1 mm, un peu aplatie, glabre ou avec quelques dents arrondies sur les arêtes, à base couverte par des gaines foliaires brun rougeâtre foncé ou brun jaunâtre. Feuille à limbe habituellement de 10-30 cm × 3 mm au plus, mais souvent enroulé et vrillé à l'état sec, glabre. Inflorescence en tête arrondie, un peu aplatie, blanc de neige, entourée par 1-3 bractées involucrales souvent longues de 3-5 cm; réceptacle conique avec les épillets disposés en spirale, base avec des bractées blanchâtres, lancéolées à oblongues, longues de 1-2 mm, triangulaires à l'extrémité, tombant avec l'épillet. Épillet: squamelles longues de 3-4 mm, blanches avec des traînées brun rougeâtre basales, obovales, aplaties dorso-ventralement avec la fleur dans une « poche » centrale, largement ailée de chaque côté; squamelle prolongée au-dessus de l'ouverture de la « poche » par une languette ou un bec triangulaire assez rigide. Fleur: ovaire allongé; style court, bifide juste sous l'ouverture. Akène long de 2-2,5 mm, lancéolé, à surface presque lisse, violet foncé à noir, tombant enveloppé dans la squamelle sans désarticulation du style.",Morphology,fre,,,,,ref-Gbn-0000340704,,
wfo-4000005733,"Herbes annuelles ou vivaces. Feuilles habituellement avec des touffes de poils au collet de la gaine, très rarement avec les feuilles réduites aux gaines; limbes habituellement très étroits, presque filiformes, souvent poilus ou scabres. Inflorescence en anthèle simple formée d'un seul épillet sessile et d'épillets pédicellés avec des bractées basales, ou en anthèle plus complexe avec des rameaux secondaires, ou réduite à un groupe compact d'épillets sessiles, ou rarement réduite à un seul épillet. Épillets avec les glumes arrangées en spirale, les 1-2 inférieures souvent vides, les suivantes bisexuées; glumes souvent poilues et de forme très variable. Fleurs bisexuées; périanthe absent; étamines 2-3; style à 2-3 branches, à base renflée persistant généralement sur l'akène en un sommet distinct, ou rarement caduque (B. hispidula). Akène biconvexe ou trigone, suivant que le style est bifide ou trifide, à surface lisse, réticulée, trabéculée, papilleuse, tuberculée, ridée transversalement ou striée longitudinalement.",Morphology,fre,,,,,ref-Gbn-4000005733,,
wfo-0000342060,"Herbe annuelle, en touffe, généralement haute de 15-50 cm; tige épaisse de 1,5 mm au plus, profondément cannelée, fréquemment recouverte de courts poils blancs en épine. Feuille: gaine à collet garni de poils fins de 15 mm au plus; limbe long de 20 cm au plus et large d'environ 0,5 mm, plan ou canaliculé avec de nombreux poils courts épineux. Inflorescence en anthèle ouverte ombelliforme, ayant (10-)20-40(-60) épillets; bractées involucrales principales longues de 5-60 mm, bordées à la base de long poils fins, et plus haut, de courts poils épineux; bractées les plus longues dépassant habituellement beaucoup l'épillet le plus proche. Épillet de 3-7 × 1-2 mm; glumes grossièrement ovales, brun rougeâtre avec une nervure principale trinervée, plus pâle, se terminant souvent avant le sommet; marge translucide avec de très courts poils; extrémité arrondie (parfois glumes basales acuminées). Akène long de 0,7-0,8 mm, lisse ou réticulé, coiffé par la base brunâtre du style, incolore devenant grisâtre ou brun jaunâtre à maturité, recouvert par une couche translucide qui, quelquefois par contact, se brise en écailles carrés ou circulaires.",Morphology,fre,,,,,ref-Gbn-0000342060,,
wfo-0000342066,"Herbe annuelle, en touffes, avec des racines fines; tiges de 5-30 cm × 0,3-0,5 mm, vertes à légèrement violacées, profondément rainurées, avec 6 crêtes longitudinales saillantes et densément garnies de poils étalés, transparents et légèrement plus longs que la distance entre les crêtes, feuillées seulement dans la partie inférieure sur 5 cm. Feuille: gaine brun rougeâtre claire, finement poilue sur les nervures longitudinales, à collet oblique garni à la marge de poils longs d'environ 2 mm; limbe de 2-15 cm × environ 0,3 mm, canaliculé; nervures principales de la face inférieure densément garnies de courts poils transparents, étalés, longs d'environ 0,1 mm. Inflorescence formée d'un épillet sessile et d'un épillet pédonculé ou plus communément, d'une anthèle ombelliforme composée d'un épillet sessile sous-tendu par 2-4 épillets pédonculés ou des groupes d'épillets; pédoncules semblables à la tige mais souvent glabres; bractées involucrales principales 1-3, foliacées mais membraneuses à la base. Épillet de 3-4 × 2-3 mm, ovoïde, brun rougeâtre clair, à 10-20 fleurs; glumes longues de 2-2,3 mm, ovales-elliptiques, densément couvertes de poils courts, brun clair à brun moyen, avec la nervure centrale se terminant sous le sommet subaigu. Akène de 0,7-0,9 × environ 0,7 mm, obtriangulaire, brun rougeâtre clair à grisâtre, avec 6-7 ondulations transversales sur chaque face; base du style renflée et persistant en un bouton brun rouge foncé.",Morphology,fre,,,,,ref-Gbn-0000342066,,
wfo-0000342120,"Herbe pérenne, en touffe basse avec les jeunes pousses émergeant des vieilles tiges généralement pourries ou brûlées; tiges de 6-20 cm × 0,4-0,5 mm, glabres. Feuille: gaine brun pâle ou rougeâtre, glabre, avec au collet, de nombreux poils longs de 3-5 mm; limbe de 4-8 cm × 0,2-0,4 mm, plan ou canaliculé, glabre ou garni de quelques poils épineux (parfois nombreux près de l'extrémité). Inflorescence en tête de 3-10 épillets sessiles et étalés (en croix, s'il n'y a que 3-4 épillets); bractées involucrales principales longues de 3-12 mm, souvent dressées. Épillet de 3-8 × 1-1,5 mm, aigu; glumes brun rougeâtre avec la nervure centrale et la marge plus pâles, aiguës ou subulées, glabres et brillantes. Akène de 0,8-1 × 0,6-0,7 mm, brun pâle; surface presque lisse, brillante; base persistante du style souvent noirâtre.",Morphology,fre,,,,,ref-Gbn-0000342120,,
wfo-0000342126,"Herbe annuelle, en touffe, avec des racines fines; tige de 10-30 cm × 0,3-0,7 mm, anguleuse, striée, hérissée de nombreux poils hyalins. Feuille: gaine pâle, densément poilue, à gorge oblique avec de nombreux poils fins de 2-5 mm; limbe habituellement long de moins de 10 cm et large de 0,3-0,5 mm, plan ou canaliculé, hérissé de poils hyalins d'environ 0,1 mm. Inflorescence en anthèle ombelliforme composée, large de 1-3 cm, avec 5-20 épillets; bractées involucrales principales longues de 1-2 cm, foliacées, les autres ressemblant aux glumes. Épillet ellipsoïde, de 3-5 mm × 1,5-2 mm; glumes longues de 2-2,5 mm, couvertes de poils courts, brun pâle avec la nervure centrale verte terminée par une pointe. Fleur: ovaire avec un style trifide. Akène de 0,8-0,9 × 0,5-0,6 mm, obovoïde, brun pâle, avec des ondulations transversales; base du style se détachant souvent de l'akène.",Morphology,fre,,,,,ref-Gbn-0000342126,,
wfo-0000342133,"Herbe annuelle, en touffe, généralement haute de 8-25 cm, avec les tiges, les feuilles et les épillets poilus; tiges profondément cannelées, larges de 0,3-0,5 mm, avec des stries pâles et garnies de poils raides, de 0,1-0,2 mm. Feuille: collet des gaines foliaires à nombreux poils fins blancs de 3-10 mm; limbe canaliculé, large de 0,2-0,3 mm, cannelé et densément couvert de poils blancs raides. Inflorescence en anthèle ombelliforme; bractées involucrales principales dépassant beaucoup les épillets supérieurs, autres bractées et épillets étroits, lancéolés, longuement atténués au sommet et bordés de fins poils blancs de 1-6 mm. Épillet ovoïde, environ 3 × 1,5-2 mm (arêtes non comprises), ayant plusieurs glumes basales pourvues de longues arêtes avec des marges ciliées et des glumes supérieures plus courtes, avec des arêtes et des poils marginaux plus courts; glumes brun pâle à brun foncé, souvent à surface farineuse; nervure centrale et arêtes avec de poils blancs courts et raides. Akène triangulaire, long d'environ 1 mm, jaune très pâle, coiffé par la base brun foncé du style; surface avec de petites papilles à maturité.",Morphology,fre,,,,,ref-Gbn-0000342133,,
wfo-0000342138,"Herbe annuelle en touffe avec la base des tiges légèrement renflée; tige de 10-50 cm × 0,5 mm environ, densément poilue et avec des stries longitudinales saillantes. Feuille: gaine jaune paille ou brun rosé, poilue, avec de longs poils blanchâtres au collet; limbe de 10-40 cm × 0,2-0,4 mm, densément poilu. Inflorescence en anthèle ouverte longue de 3-5 cm, avec 3-9 rameaux primaires de différentes longueurs et 10-40 épillets; bractées involucrales 4-5, longues de 5-15 mm (arête comprise), étroites, triangulaires, couvertes de poils courts et brun rougeâtre en bas, avec la nervure centrale se prolongeant par une arête verte. Épillet ovale ou ovale-lancéolé, de 3-5 × 1,5-2 mm; glumes longues de 1,6-2 mm, brun rougeâtre, ovales, aiguës, mais mutiques, couvertes de poils courts; nervure principale trinervée. Fleur: étamines 3; style long d'environ 1,5 mm avec 3 stigmates de 0,6-0,8 mm. Akène de 0,8-1 × 0,7-0,8 mm, brun clair à olive, obovale ou cordiforme, triquètre, ridé transversalement.",Morphology,fre,,,,,ref-Gbn-0000342138,,
wfo-0000342177,"Herbe vivace, assez robuste, avec des tiges serrées le long d'un rhizome court; tiges de 20-70 cm × 0,6-1 mm, glabres ou finement poilues particulièrement en haut. Feuille: gaine brunâtre avec de longs poils au collet; limbe de 10-15 cm × 0,3-0,5 mm, très scabre. Inflorescence en tête dense de 5-15 mm de diamètre, formée de 6-20 épillets serrés et parfois peu distincts les uns des autres; bractées involucrales souvent plus courtes que l'inflorescence, ressemblant aux glumes, mais prolongées par un mucron. Épillet long d'environ 5-8 mm; les plus grandes glumes longues de 2,5-3 mm, mais les supérieures souvent longues de 1,7-2 mm seulement, finement poilues ou scabres, brun rougeâtre foncé avec une marge plus pâle et une nervure centrale verdâtre terminée par une pointe courte. Akène de 0,8-0,9 × 0,6-0,7 mm, obovale, nettement triangulaire, grisâtre, coiffé par la petite base persistante du style, surface de l'akène presque lisse, devenant finement papilleuse à maturité.",Morphology,fre,,,,,ref-Gbn-0000342177,,
wfo-0000342201,"Herbe vivace, en touffe, à court rhizome dressé; tige de 20-40 cm × 0,3-0,6 mm, un peu aplatie, striée, densément garnie de poils translucides de 0,5 mm, feuillée à la base sur 10 cm. Feuille: gaine verte à brun rougeâtre clair, avec de nombreux longs poils fins au collet; limbe filiforme, long de 1-2(-10) cm, poilu comme la tige. Inflorescence en anthèle ombelliforme simple avec 2-6 épillets, rarement un seul; bractées involucrales brunâtres, longues de moins de 10 mm, à nervure centrale verte, scabre et saillante, à marge garnie de poils flexueux de 1-1,5 mm. Épillet ovoïde, de 5-15 × 2-3 mm, aigu; glumes longues de 3-4 mm, ovales, brun rougeâtre clair vers la base et à la marge, presque noires près de la nervure centrale en haut, poilues; nervure centrale verte, en saillie sur les glumes inférieures seulement, habituellement aiguës au sommet. Fleur: style à 3 branches, avec la base renflée se détachant souvent de l'akène. Akène de 1-1,4 × 0,8-1 mm, obovoïde, un peu triangulaire, brun clair à jaunâtre, devenant brun avec les angles plus pâles à maturité, lisse; cellules superficielles rectangulaires, environ 2 fois plus longues que larges.",Morphology,fre,,,,,ref-Gbn-0000342201,,
wfo-0000342209,"Herbe annuelle ou vivace, en touffe, avec un court rhizome rampant; tige de 10-40 cm × 0,3-0,7 mm, un peu aplatie, cannelée, couverte de poils transparents étalés. Feuille: gaine pâle, densément poilue, collet à nombreux poils fins longs de 15 mm au plus, donnant souvent à la partie inférieure de la plante un aspect laineux; limbe habituellement de moins de 10 cm × 0,5 mm, plan ou canaliculé, densément poilu mais quelquefois pourvu de poils épineux sur les nervures. Inflorescence en anthèle simple ou composée, ombelliforme; bractées involucrales toutes brunâtres, mais les principales terminées quelquefois par une arête verte atteignant 2 mm. Épillet de 4-10 × 2-4 mm, souvent taché de brun pâle/brun foncé; glumes longues de 3-4 mm, brunes avec la nervure centrale et la marge plus pâles, poilues, l'extrémité souvent aiguë; glumes inférieures souvent terminées par une arête. Fleur: style trifide grêle, à poils courts, se détachant souvent avec sa base. Akène d'environ 1 × 0,6-1 mm, extrêmement variable, blanc, gris pâle ou brun foncé, ondulé transversalement.",Morphology,fre,,,,,ref-Gbn-0000342209,,
wfo-0000342243,"Herbe vivace, grêle, en touffe, avec une à cinq tiges et de nombreuses feuilles issues d'un court rhizome ligneux; tiges de 15-55 cm × 0,3-1,2 mm, trigones, glabres. Feuille: gaine brun rougeâtre avec de longs poils en haut; limbe de 5-23 cm × 0,1-0,2 mm, finement scabre au moins vers l'extrémité. Inflorescence en tête dense de 5-10 mm de largeur, formée de nombreux épillets serrés, ordinairement globuleuse, rarement hémisphérique, avec de longs poils blanchâtres flexueux à l'état jeune; bractées involucrales (sauf celles de la base qui sont semblables aux glumes) longues de 1-6 cm, foliacées, très scabres, étalées ou réfléchies, brun rougeâtre avec de longs poils blancs à la marge. Épillet lancéolé-ellipsoïde, de 4-5 × 1-1,5 mm, avec de nombreux longs poils blancs à la base et tombant avec l'âge; glumes principales longues de 3-4 mm, glabres, brun rougeâtre clair à foncé avec une nervure centrale plus pâle et terminée par une pointe courte. Akène de 0,7-0,8 × 0,4-0,5 mm, obovale, distinctement trigone, grisâtre; base persistante du style petite et brun rougeâtre foncé; surface de l'akène couverte de fines papilles.",Morphology,fre,,,,,ref-Gbn-0000342243,,
wfo-0000342279,"Herbe vivace, grêle, avec des tiges poussant en rang le long d'un rhizome horizontal; tiges de 3-40 cm × 0,3-0,5 mm, partie inférieure épaissie et presque bulbeuse, partie basse ayant de nombreux poils étalés blancs de 0,2-0,4 mm, partie supérieure presque glabre. Feuille: gaine grise à rougeâtre ou brun doré, glabre ou poilue, avec des poils ± flexueux au collet; limbe de 20-60 × 0,2-0,5 mm, plan ou canaliculé et généralement densément poilu. Inflorescence formée d'un épillet sessile et de 1-3(-9) épillets pédicellés; bractées involucrales principales généralement plus courtes que l'épillet sessile (mais quelquefois jusqu'à 2-3 fois plus longues que ce dernier). Épillet de 4-8 × environ 2 mm; glumes brun rougeâtre foncé avec une nervure principale étroite plus pâle, poilues; glumes basales subulées, les supérieures acuminées; marge seulement avec des poils courts. Akène d'environ 1,2 × 1 mm, brun pâle, avec des ondulations transversales.",Morphology,fre,,,,,ref-Gbn-0000342279,,
wfo-0000342295,"Herbe vivace, en touffe dense, avec des tiges serrées le long d'un épais rhizome rampant; tiges de 20-70 cm × 0,5-2 mm, anguleuses, scabres au moins en haut, et finement poilues sur la partie légèrement renflée sous l'inflorescence, glabres ou poilues dessous. Feuille: gaine brune ou brun rougeâtre, poilue et avec de très longs poils blancs au collet; limbe de 5-25 cm × 1-3,5 mm, plan, finement poilu. Inflorescence terminale formée d'un fascicule de 3-10 épillets; bractées involucrales principales foliacées, longues de 1-2 cm, finement poilues et bordées vers la base de longs poils blancs. Épillet ovale, de 8-15 × 3-8 mm, comprimé, avec au moins les glumes inférieures distiques; glumes longues de 6-8 mm, ovales à triangulaires, dorées ou brun rougeâtres (quelquefois avec des inflorescences dorées et des inflorescences brun rougeâtre sur la même souche) avec habituellement une nervure centrale verte scabre terminée par une pointe, sinon presque glabre ou avec une marge poilue. Fleur: style à 3 branches. Akène de 1,7-2 × 1,2-1,5 mm (y compris la base brun rougeâtre, habituellement persistante du style), obovale avec une base fuselée, triangulaire, grisâtre; surface transversalement ridée.",Morphology,fre,,,,,ref-Gbn-0000342295,,
